movie,popcorn,name,age,drink,times,snacks,payments
시민 덕희,일반,김정식,40,제로 콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,김정숙,30,사이다,조조,구매 안함,삼성 페이
외계인,구매 안함,오준서,20,사이다,일반,구매 안함,삼성 페이
웡카,카라멜,문영식,20,에이드,일반,맛밤,삼성 페이
위시,구매 안함,김숙자,20,환타,일반,구매 안함,삼성 페이
시민 덕희,일반,김상호,50,사이다,조조,구매 안함,카카오 페이
웡카,구매 안함,한지훈,20,물,일반,나초,삼성 페이
웡카,구매 안함,성예진,40,아메리카노,심야,구매 안함,삼성 페이
시민 덕희,치즈,강현정,20,구매 안함,일반,핫도그,체크 카드
웡카,카라멜,오하윤,30,제로 콜라,일반,구매 안함,현금
도그맨,어니언,김지후,60,아메리카노,조조,나초,삼성 페이
외계인,구매 안함,김영일,40,환타,일반,구매 안함,삼성 페이
시민 덕희,일반,류성민,30,에이드,일반,핫도그,삼성 페이
웡카,일반,조중수,20,구매 안함,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,안도윤,40,환타,일반,나초,삼성 페이
도그맨,일반,한상철,30,물,일반,구매 안함,신용 카드
웡카,구매 안함,이예준,20,구매 안함,일반,구매 안함,삼성 페이
도그맨,치즈,성영호,60,아메리카노,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,김지민,20,물,일반,구매 안함,삼성 페이
웡카,구매 안함,류준혁,20,환타,일반,구매 안함,현금
웡카,구매 안함,김수민,30,사이다,일반,구매 안함,신용 카드
웡카,구매 안함,이주원,30,물,일반,나초,삼성 페이
웡카,일반,오영희,30,에이드,심야,맛밤,삼성 페이
외계인,어니언,이미영,50,에이드,일반,오징어,체크 카드
웡카,구매 안함,장서연,20,에이드,일반,구매 안함,신용 카드
너의 이름은,구매 안함,진성훈,30,콜라,조조,나초,삼성 페이
시민 덕희,치즈,이주원,30,구매 안함,일반,구매 안함,신용 카드
웡카,일반,노영길,30,에이드,조조,구매 안함,삼성 페이
웡카,카라멜,이미숙,30,구매 안함,일반,구매 안함,신용 카드
웡카,일반,손현정,50,사이다,일반,나초,삼성 페이
시민 덕희,구매 안함,김경수,30,물,일반,구매 안함,카카오 페이
웡카,구매 안함,김서영,20,아메리카노,일반,구매 안함,삼성 페이
위시,치즈,송우진,20,사이다,일반,구매 안함,신용 카드
웡카,구매 안함,한성민,30,물,일반,구매 안함,신용 카드
너의 이름은,일반,최지혜,20,구매 안함,일반,나초,삼성 페이
웡카,구매 안함,김선영,20,물,조조,구매 안함,신용 카드
너의 이름은,어니언,한정숙,40,콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,송혜진,60,물,일반,구매 안함,신용 카드
웡카,일반,김현정,20,콜라,일반,핫도그,삼성 페이
웡카,어니언,장지훈,20,구매 안함,심야,구매 안함,체크 카드
웡카,구매 안함,이유진,20,콜라,일반,오징어,신용 카드
너의 이름은,일반,박중수,20,물,일반,구매 안함,신용 카드
웡카,카라멜,김성훈,50,에이드,조조,구매 안함,신용 카드
시민 덕희,구매 안함,김영미,30,물,조조,구매 안함,삼성 페이
시민 덕희,구매 안함,이순옥,20,제로 콜라,일반,구매 안함,삼성 페이
도그맨,카라멜,김미영,20,환타,조조,나초,신용 카드
시민 덕희,일반,김은지,50,환타,일반,구매 안함,삼성 페이
웡카,구매 안함,주진우,30,환타,일반,나초,신용 카드
시민 덕희,어니언,최영순,20,물,일반,구매 안함,삼성 페이
웡카,구매 안함,배명자,30,에이드,조조,구매 안함,체크 카드
외계인,일반,김지영,50,환타,조조,구매 안함,삼성 페이
시민 덕희,카라멜,노정희,40,사이다,일반,구매 안함,현금
도그맨,구매 안함,김서윤,30,구매 안함,일반,구매 안함,삼성 페이
너의 이름은,일반,손현지,30,사이다,일반,구매 안함,신용 카드
외계인,카라멜,박승현,20,물,조조,나초,삼성 페이
시민 덕희,일반,심상훈,20,에이드,일반,구매 안함,삼성 페이
외계인,구매 안함,조현준,20,환타,조조,나초,삼성 페이
위시,일반,김예은,60,사이다,일반,구매 안함,삼성 페이
시민 덕희,일반,안영숙,20,물,심야,나초,삼성 페이
웡카,구매 안함,강진호,20,아메리카노,조조,구매 안함,체크 카드
도그맨,구매 안함,김채원,30,제로 콜라,일반,구매 안함,현금
너의 이름은,구매 안함,홍승현,30,아메리카노,일반,구매 안함,신용 카드
시민 덕희,구매 안함,권정자,30,물,조조,핫도그,현금
시민 덕희,일반,이진호,20,아메리카노,조조,구매 안함,신용 카드
웡카,구매 안함,서승민,30,물,심야,핫도그,체크 카드
시민 덕희,구매 안함,김영식,30,제로 콜라,일반,나초,신용 카드
시민 덕희,어니언,윤예준,20,콜라,조조,맛밤,체크 카드
웡카,어니언,손종수,30,물,조조,나초,신용 카드
웡카,카라멜,이진호,50,환타,일반,나초,신용 카드
외계인,일반,김준혁,40,환타,일반,나초,삼성 페이
시민 덕희,구매 안함,한성현,40,콜라,일반,구매 안함,신용 카드
웡카,일반,김영순,20,제로 콜라,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,김은경,30,환타,일반,나초,삼성 페이
웡카,어니언,신지영,30,에이드,일반,구매 안함,삼성 페이
웡카,구매 안함,김병철,20,환타,일반,구매 안함,삼성 페이
웡카,구매 안함,김건우,20,아메리카노,일반,구매 안함,신용 카드
웡카,치즈,조상현,20,물,조조,구매 안함,신용 카드
웡카,치즈,박순옥,30,제로 콜라,일반,구매 안함,삼성 페이
도그맨,구매 안함,박상훈,30,아메리카노,일반,구매 안함,삼성 페이
도그맨,일반,김경숙,30,제로 콜라,일반,오징어,체크 카드
웡카,구매 안함,김민준,40,제로 콜라,일반,나초,삼성 페이
웡카,구매 안함,김성진,50,콜라,조조,구매 안함,신용 카드
시민 덕희,어니언,우시우,50,환타,일반,핫도그,삼성 페이
위시,구매 안함,강영식,30,물,일반,구매 안함,신용 카드
웡카,일반,김서현,20,콜라,일반,맛밤,신용 카드
웡카,일반,김건우,30,물,심야,핫도그,삼성 페이
외계인,카라멜,이정호,20,물,일반,구매 안함,신용 카드
웡카,구매 안함,김승현,20,구매 안함,일반,구매 안함,삼성 페이
외계인,구매 안함,박영진,40,물,조조,구매 안함,체크 카드
시민 덕희,일반,백준혁,30,물,조조,맛밤,삼성 페이
위시,어니언,김정훈,30,제로 콜라,일반,구매 안함,삼성 페이
위시,치즈,이지은,30,물,조조,나초,삼성 페이
웡카,구매 안함,최정자,40,아메리카노,일반,나초,삼성 페이
시민 덕희,구매 안함,허서연,40,구매 안함,조조,오징어,체크 카드
웡카,어니언,이재현,20,아메리카노,일반,나초,신용 카드
웡카,치즈,류정웅,60,구매 안함,조조,핫도그,신용 카드
시민 덕희,구매 안함,조동현,20,콜라,일반,구매 안함,신용 카드
너의 이름은,구매 안함,강승현,50,제로 콜라,조조,구매 안함,삼성 페이
웡카,구매 안함,노지우,30,물,조조,구매 안함,삼성 페이
웡카,구매 안함,박정희,40,제로 콜라,일반,구매 안함,현금
너의 이름은,구매 안함,박수진,50,물,심야,구매 안함,삼성 페이
도그맨,구매 안함,김종수,40,구매 안함,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,구영환,40,에이드,일반,맛밤,삼성 페이
시민 덕희,구매 안함,김승현,20,물,일반,구매 안함,신용 카드
시민 덕희,일반,박미숙,30,사이다,일반,나초,삼성 페이
웡카,카라멜,이영수,40,콜라,일반,구매 안함,삼성 페이
외계인,구매 안함,윤성현,20,제로 콜라,일반,나초,삼성 페이
시민 덕희,구매 안함,최승민,20,사이다,일반,나초,삼성 페이
너의 이름은,어니언,고정식,30,아메리카노,일반,오징어,카카오 페이
위시,카라멜,강현정,20,에이드,일반,나초,카카오 페이
웡카,구매 안함,김정수,30,물,일반,맛밤,신용 카드
위시,구매 안함,김서영,40,에이드,심야,나초,카카오 페이
너의 이름은,구매 안함,김정식,30,제로 콜라,심야,구매 안함,신용 카드
위시,일반,성은정,30,아메리카노,심야,나초,삼성 페이
웡카,구매 안함,손준혁,30,에이드,일반,나초,현금
시민 덕희,카라멜,차현주,20,제로 콜라,일반,오징어,삼성 페이
웡카,구매 안함,김우진,20,에이드,일반,구매 안함,삼성 페이
웡카,치즈,김영호,30,콜라,일반,구매 안함,삼성 페이
웡카,구매 안함,서지우,50,제로 콜라,일반,구매 안함,삼성 페이
도그맨,구매 안함,김예지,40,에이드,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,이지후,40,구매 안함,심야,구매 안함,삼성 페이
시민 덕희,어니언,양민수,30,구매 안함,일반,구매 안함,삼성 페이
도그맨,어니언,박우진,50,에이드,일반,구매 안함,삼성 페이
외계인,구매 안함,김영진,30,환타,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,김영일,40,에이드,심야,구매 안함,체크 카드
시민 덕희,구매 안함,최현준,50,제로 콜라,일반,오징어,삼성 페이
너의 이름은,카라멜,김지민,30,환타,일반,구매 안함,신용 카드
도그맨,어니언,황서현,40,물,일반,구매 안함,신용 카드
웡카,구매 안함,류지연,30,에이드,일반,구매 안함,신용 카드
웡카,구매 안함,김영희,60,제로 콜라,일반,맛밤,삼성 페이
시민 덕희,구매 안함,이주원,20,구매 안함,일반,구매 안함,삼성 페이
시민 덕희,카라멜,박예은,30,사이다,일반,핫도그,신용 카드
웡카,구매 안함,이지민,40,물,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,이영길,20,물,일반,구매 안함,현금
외계인,카라멜,고은지,50,물,일반,구매 안함,삼성 페이
위시,어니언,박정수,60,콜라,심야,구매 안함,삼성 페이
시민 덕희,구매 안함,박도현,40,구매 안함,일반,나초,삼성 페이
도그맨,일반,박지우,40,물,일반,구매 안함,삼성 페이
외계인,구매 안함,황영길,40,환타,일반,구매 안함,삼성 페이
너의 이름은,일반,정명자,30,물,심야,구매 안함,삼성 페이
웡카,구매 안함,류우진,20,환타,일반,나초,신용 카드
시민 덕희,구매 안함,박옥순,30,콜라,일반,구매 안함,체크 카드
도그맨,구매 안함,한영일,20,구매 안함,일반,나초,삼성 페이
외계인,어니언,이경희,30,에이드,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,류정웅,20,제로 콜라,일반,나초,현금
외계인,구매 안함,김영철,20,콜라,일반,구매 안함,삼성 페이
도그맨,구매 안함,류현우,20,아메리카노,일반,구매 안함,삼성 페이
시민 덕희,어니언,양서준,30,콜라,일반,구매 안함,신용 카드
시민 덕희,치즈,이지아,20,제로 콜라,일반,나초,삼성 페이
웡카,일반,김지민,40,콜라,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,김은정,20,물,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,문지영,20,제로 콜라,일반,구매 안함,삼성 페이
웡카,카라멜,김채원,20,콜라,일반,구매 안함,삼성 페이
시민 덕희,구매 안함,김지아,50,제로 콜라,조조,구매 안함,신용 카드
너의 이름은,치즈,이상현,40,콜라,조조,구매 안함,신용 카드
시민 덕희,구매 안함,노은영,30,제로 콜라,조조,나초,카카오 페이
웡카,치즈,김수진,40,에이드,일반,핫도그,신용 카드
웡카,구매 안함,김민석,40,환타,일반,구매 안함,삼성 페이
외계인,구매 안함,이영순,40,환타,일반,구매 안함,신용 카드
너의 이름은,구매 안함,심서영,30,환타,일반,구매 안함,삼성 페이
웡카,구매 안함,이영희,40,물,일반,구매 안함,신용 카드
시민 덕희,치즈,김미경,20,콜라,일반,구매 안함,삼성 페이
너의 이름은,구매 안함,장지민,50,구매 안함,일반,구매 안함,카카오 페이
너의 이름은,어니언,윤성훈,20,제로 콜라,일반,나초,삼성 페이
시민 덕희,구매 안함,김정웅,50,제로 콜라,일반,구매 안함,신용 카드
위시,일반,홍준영,60,환타,조조,구매 안함,삼성 페이
위시,치즈,이정훈,50,구매 안함,일반,구매 안함,삼성 페이
웡카,일반,김성수,30,물,심야,핫도그,신용 카드
도그맨,구매 안함,고영진,30,사이다,일반,구매 안함,삼성 페이
웡카,구매 안함,박성훈,20,사이다,조조,구매 안함,삼성 페이
웡카,카라멜,이정훈,50,물,일반,나초,삼성 페이
웡카,일반,김지현,60,콜라,일반,핫도그,삼성 페이
웡카,구매 안함,김동현,30,구매 안함,조조,구매 안함,삼성 페이
도그맨,치즈,한진우,20,제로 콜라,일반,나초,현금
웡카,일반,고명자,50,제로 콜라,일반,나초,신용 카드
외계인,구매 안함,권지민,20,환타,일반,나초,삼성 페이
시민 덕희,일반,이재현,30,물,조조,구매 안함,체크 카드
외계인,구매 안함,김병철,20,제로 콜라,일반,구매 안함,삼성 페이
웡카,치즈,배하윤,20,콜라,일반,나초,삼성 페이
시민 덕희,치즈,서민서,30,콜라,일반,나초,삼성 페이
위시,카라멜,강정숙,40,물,일반,오징어,신용 카드
위시,구매 안함,최시우,30,콜라,조조,구매 안함,신용 카드
